age,income,job_category,years_experience,num_dependents,has_loan,credit_score,irrelevant_col_1,irrelevant_col_2,purchased
,93502.55999053056,retail,5.438196147484564,0,0,670.6986683751708,-0.11533499480733611,93.56836393980424,1
39.0,29513.509313647264,retail,12.561746064789872,0,1,827.3720526854611,1.0643121862471823,79.81682913973093,0
57.0,59864.695732122076,finance,32.220553184923276,4,1,833.9596829610058,-0.9784408800414345,56.77561168411912,1
45.0,48265.9822966198,,20.198611718440414,5,1,546.851488533584,2.8144474532661614,13.755634749321132,0
41.0,59180.3551355308,tech,11.442944234821962,3,0,850.0,0.3752574781667358,56.40718189251569,1
41.0,29731.986043361667,healthcare,15.104022650058713,1,0,606.7819423077341,0.3808292528376731,6.159506091418077,0
31.0,18887.573612921045,tech,6.763651496624015,4,1,758.453863546194,0.5250959739725976,43.088489741085276,0
25.0,,,4.653259967880324,0,0,,1.8771364753316424,39.025862894719545,0
45.0,,healthcare,11.815644235458434,4,0,,0.7925074116726066,42.78138093629417,0
60.0,37227.195278227766,finance,27.289857042510658,5,1,,-1.6050559790039236,27.982591839478722,0
24.0,,tech,4.413224074193163,4,1,,1.4034703847675043,68.58304476238237,0
58.0,156739.22207793343,retail,30.061421328782863,5,0,724.3464003705913,-0.3408965794450173,84.09444672987794,1
57.0,95186.74919317049,retail,21.28555364712907,3,1,698.45378419045,0.10715507283932346,76.85169925989776,0
33.0,27522.120171491933,tech,8.25039779324775,2,0,775.7071588296197,-1.2792539721752665,62.775209579088035,1
49.0,60392.79395777306,tech,18.157916776665736,1,1,686.031963451685,0.5262020181238957,53.834479933301324,1
29.0,38397.708341561345,,6.110917822934124,5,0,666.5700744458951,-0.6513742900675522,3.108418000803037,1
54.0,41331.56187657917,retail,22.97923155037538,4,0,767.6851386445744,0.10016963799347375,72.29339986919211,0
52.0,54786.2971493775,retail,29.14316093631873,1,1,726.4316771886882,-0.284099005360783,54.49829395784974,0
37.0,71075.83397520635,tech,11.77840214274158,5,0,,1.9250128017358519,27.074105066388686,1
24.0,39992.40778355378,retail,0.4025218954451373,0,1,626.8330662193123,1.9822603001455896,32.78420388534416,0
63.0,92810.11583170203,tech,25.51365909477268,3,0,596.378977488122,0.046513170214741384,93.56067864697414,0
41.0,24706.880938222326,finance,13.006387792960586,1,1,634.5822285397838,0.06397771136885474,62.436224511722706,0
60.0,49207.60370640253,other,24.75091471658734,3,1,630.3342891455529,-0.37344296634951507,47.59124346575283,0
51.0,232955.85147758076,tech,20.13411040545474,2,0,742.8959414922332,1.1060062915027862,62.09217397084077,1
55.0,,tech,26.50749547676276,2,1,758.0787240235242,-0.32891987033337716,41.374232498565696,0
54.0,,finance,32.87512824821031,4,0,667.589576837408,-0.4213372746456993,47.01822732030162,1
30.0,51787.915364255576,healthcare,7.4426938297408505,4,0,794.4735215059482,0.9785928636649645,29.03092567076704,0
37.0,69457.21685606042,other,11.576195841690735,2,0,789.4775515012104,-0.5382990953166494,43.985330059164454,1
42.0,47378.7968310502,other,16.605340462754004,5,1,699.4719133120432,-0.03775503444853058,68.55922324379105,0
,44256.40790221779,tech,14.379975349400118,2,1,614.2486582765569,-1.5813107815109928,3.994192508646921,0
23.0,30708.98500612623,tech,2.511546344392274,0,1,806.0301319548432,0.7041903451231669,79.50274072961548,0
45.0,63460.99951793327,retail,14.954688578179418,0,1,675.1186119177273,1.9408669391818687,28.297954086131284,0
28.0,29409.63693404111,tech,4.674059192627724,1,1,,0.7212253727997919,68.25597934324998,0
53.0,73083.00593693875,retail,26.79072237737136,4,0,652.8315979514745,1.461799167547305,64.272531468006,1
51.0,,healthcare,19.031772627327,3,1,,-0.8461021361773309,65.26280491413054,1
61.0,61078.722525755984,tech,28.02024075857761,2,1,562.5088455747766,0.2363242820282007,60.81289162558029,0
54.0,41284.84489316797,retail,32.15630078381852,2,0,730.629465884583,-0.9431599243693896,95.91018380695348,1
37.0,64368.4797619591,tech,19.300900839687337,5,1,617.3279156882704,-0.22776554558134285,50.83441626953908,0
63.0,40733.094213915574,finance,38.02764406360375,3,0,850.0,0.7722114773525048,73.23191155153515,1
39.0,,healthcare,16.13138896928921,0,0,593.1141133910016,0.10182061310329862,70.54493312345777,0
36.0,16336.486968168003,healthcare,11.020837639548237,0,0,579.4094020014904,-1.4126410226012216,23.626757727833038,0
60.0,40080.11396243426,healthcare,25.29215523547533,2,0,720.8110972490753,-1.3150291055377534,28.33058391868256,0
37.0,14846.40166764703,healthcare,16.28031154738089,2,0,802.3450783173836,-1.3811639314907738,42.40170981569678,0
25.0,19989.52173236239,other,1.5850874783800646,5,1,685.1671725554577,0.4914525899395903,27.769793046320924,0
42.0,111114.59530577059,other,15.703206638210764,3,1,725.7793936149819,2.0638945356566682,36.67430989299597,1
56.0,83877.35817114454,healthcare,26.22578326879124,4,0,,1.3624582440002129,39.09606139283059,1
30.0,31834.690169853384,,4.930242620245369,3,0,625.7990763446587,-1.8959851991460643,60.3864560938344,1
41.0,19900.456026916345,retail,17.11502231529088,2,0,594.1107416689946,1.421075938069784,21.98900427350616,0
27.0,8277.387657486164,other,5.026482940811348,3,0,528.3963320041695,0.9364004170146472,80.42918658766874,0
51.0,35380.02573990204,finance,19.93300612376926,3,1,689.358418721911,-1.5452999455287577,43.75363567715046,0
42.0,209451.8182377417,finance,13.790489317587753,4,0,500.5737902711653,-0.3032016167104975,70.62441116832468,1
,63635.741380834384,finance,4.564918218930334,1,1,574.2243227130041,1.0955224114958095,8.144248124081788,1
31.0,35040.38836168426,tech,7.663006895468098,3,1,637.0244964789266,0.5504335109347853,46.99653941243669,0
46.0,64799.173374988735,healthcare,22.76335827752407,1,1,613.4971331239138,-1.3090950523879856,2.821953217732831,1
50.0,,finance,17.978624310623736,4,1,711.7126801765654,0.6107421557961942,67.59099918155648,0
62.0,41011.425696229155,,33.747858908490656,4,0,,-2.1375005960805877,34.37100769970696,0
40.0,52035.76157617309,retail,12.597302607855598,3,1,751.5038996748366,-0.22282217575721136,94.92528141058287,0
28.0,46552.668611200446,,1.1781082052071992,5,1,,1.1379567694000488,32.412421460141935,0
57.0,,finance,24.909464215106095,3,1,771.2650231489105,0.018394215571319834,56.380589801772686,0
49.0,60281.897825186825,finance,15.160764464351622,0,1,679.8465279992756,-0.4989375499619459,25.73875756946147,1
52.0,73203.28755282998,retail,25.092817866055583,3,1,,0.8893462537723492,62.01126289473403,0
26.0,32434.457205283557,retail,2.423044732383968,4,1,,0.9747518150865815,46.704235013323455,0
35.0,84009.84262315903,finance,8.385138880746503,0,0,691.3325357912821,1.3100396928669502,37.06282615056329,1
,130269.69645598414,retail,3.0537192656214716,0,1,,0.8743424284463873,20.368934908017987,1
57.0,27389.37074805432,tech,25.529083141991478,1,1,653.4045972528183,1.0813747939371465,11.152134397145531,0
40.0,28778.46394101179,retail,9.644105715699995,5,0,614.5953281336027,0.7329085574375346,11.987913395667327,0
56.0,109258.3567247417,tech,32.6313844927133,3,1,713.7293463927864,0.26552864911647195,99.90400175055531,1
58.0,43703.94309338257,tech,21.46221277282624,5,0,672.4787860731875,0.08950899976381409,41.23107268572347,0
38.0,113810.81544747415,healthcare,11.233623223368783,5,1,626.9460999490589,-0.237259719097402,0.1929707873339459,1
60.0,37589.44503685676,tech,28.804042216386957,3,0,627.0204144540326,-1.2123682930597257,95.29287906260143,1
34.0,117363.04352995513,tech,7.1693872732001465,4,0,583.1681017773769,-0.9553115088198088,1.9979924229812651,1
32.0,53044.7666656314,tech,4.315908422227462,1,1,758.307307298976,-0.28201448193520967,41.85861255545337,1
51.0,57235.93955692669,finance,24.252000578633126,0,0,686.289413562543,0.2414521596024293,71.7477585970656,0
49.0,125345.7017489286,retail,28.158525241472972,2,0,610.9759984341384,1.4408125980042632,91.45992443717617,0
28.0,39455.854311728304,tech,4.299893084207383,3,0,744.6838199681615,-0.04179722787551253,71.2886291432101,0
57.0,27870.574740203017,healthcare,21.835559826057306,1,0,635.1640952164502,1.003476290877664,46.36257549000118,1
30.0,37453.725944936006,retail,10.110039597466816,1,1,567.4799498390214,1.0793156564321207,97.44420389841034,0
56.0,64305.49532311141,tech,31.966689914078437,0,1,761.6977831375307,-0.231446797688791,3.9319383033270427,1
22.0,19159.319931066217,tech,0.0,4,0,637.0322408347109,0.5946902113701839,98.6892202538008,0
56.0,71860.53758114931,retail,18.97068453260148,5,1,647.2880727832968,-0.2435280417248615,84.93915517084389,0
55.0,35480.45318914148,retail,26.157422861563337,4,0,,1.3221358940784769,92.89300171263591,0
55.0,97605.35097288163,healthcare,26.757838322308018,2,1,771.4071378232092,0.6358433382659322,25.477242409753664,0
50.0,,retail,20.23680882491167,3,0,,-1.1904837546883553,14.245807228426976,1
,30578.74794142962,tech,10.143009961408161,5,0,584.0706299083815,0.16152465215384673,66.33152793727001,0
52.0,17820.755730767552,finance,19.977746624347844,3,0,,1.6481121618238797,51.585943798612,0
33.0,,retail,7.821580251858723,1,1,641.200822059062,-0.18123103454670117,52.316796074437946,0
55.0,56874.33936727586,tech,24.47773965745787,2,0,831.0339177223573,0.44771503009506813,92.46191784832176,1
45.0,44022.84685003099,retail,16.598219706693335,4,0,679.9104222401688,0.5458788377391453,62.00809066532622,0
41.0,42107.17609177172,healthcare,12.647407883686023,2,1,501.19716016810673,-1.0366228991646005,31.10638351045899,0
43.0,44555.41958198639,retail,12.188627824924824,5,1,,0.5107079492135139,40.0066556417876,0
46.0,55383.275693565476,finance,15.479732049133723,5,0,835.5678233808183,-1.3938351520346257,13.349583509185125,1
23.0,26765.75028717409,finance,5.097991479122205,0,1,806.0736230836312,-0.6256241064013961,19.23140402756893,0
28.0,74915.02757338378,tech,3.5241756415897774,4,1,826.4763431005252,1.075722967494192,14.33500702095385,1
32.0,72955.10874192833,tech,3.4709230607800836,2,0,598.419185169483,0.356756290308358,81.02913412113544,0
,61760.71505493482,retail,4.571286114267039,3,1,752.9721916781423,-0.304477807746527,70.48734679721188,1
,68454.19165958025,,7.79182278616452,1,0,622.2404368210631,0.44646102124518744,53.03450176108518,1
50.0,58562.55630812958,tech,24.907747360744636,2,1,697.943151953354,-0.060092247755131445,37.436783362757076,1
,166216.09230210065,tech,18.766846566321203,1,0,578.1638057008214,0.012578502351833248,66.84942903243505,1
42.0,46524.92629785383,tech,16.180206813394964,0,1,628.4435388093827,0.6568185267201376,81.2905347695761,0
58.0,40771.968145295345,,23.87221075540652,4,0,625.9002642109108,-0.7273677406591319,88.1233215671709,0
46.0,31190.95574435335,finance,18.79823507620615,0,0,,0.040336405554690695,54.701622820633354,0
25.0,26387.413066437988,other,3.8573056591240817,2,1,744.0575297335724,-0.3122681946066529,81.98851218197008,0
54.0,23232.720431188372,tech,18.06690964506702,1,0,702.1455783464656,-1.5856033746002556,51.130595341269505,1
46.0,28759.44781981405,healthcare,10.512332029099294,0,1,571.9662865555691,-0.9204557562492998,47.45300891878909,0
49.0,46985.380119189635,,16.592080330020543,2,1,655.0688452840224,1.5682064470638322,86.54318556221003,0
,59908.70368268257,finance,10.530275091432923,5,1,620.3106813645819,0.38472331458523407,38.6373936264664,0
45.0,50548.33241751587,retail,12.547575534898996,5,0,,-1.3235883014013892,39.59126790407023,1
25.0,,other,1.4043864262916745,2,1,,-1.5403543758484106,30.491134528491614,1
46.0,84129.34697429513,retail,21.921130677948923,3,0,,-0.11216390011058394,51.870172829461666,0
56.0,76393.09590843538,tech,32.306375036982054,5,0,619.5824464466384,1.5611865331764823,54.485003368946074,0
35.0,44543.03215192147,tech,6.1819832491492965,1,1,,-0.18675813480435263,66.0461145310457,1
,33131.84929887813,healthcare,18.216658791829936,5,1,538.6430481495956,1.306999553404016,43.05023101095705,0
23.0,68122.0857111017,tech,0.15521209244199835,0,0,793.7301582465767,0.3519307708186574,21.783729188359935,1
36.0,54873.40876408761,retail,13.656337356168715,1,0,647.8996048544141,0.47125045784589364,86.68420624138759,0
40.0,20560.430218016354,healthcare,18.776942275829306,2,1,619.942030538791,-1.3357205093045694,34.60008672380144,0
64.0,47061.56167097506,healthcare,23.414801533236172,0,1,811.4128234748987,0.9375229217497576,92.29434198401746,1
,,retail,6.463381740052492,4,0,,-0.3349320372736072,20.735333302645575,0
33.0,28572.018052723473,retail,9.923796256903424,5,1,681.9558977535829,0.8630924536109083,56.00574762362305,0
39.0,54935.004865454976,tech,17.07548020701973,2,0,,-0.814169981986113,53.661509352945224,1
64.0,20478.001857571035,tech,40.0,5,0,,0.1770493475099125,82.86478479269952,0
58.0,109284.6975239109,healthcare,27.03742223603974,4,1,698.1730238709973,0.3520029539376315,13.885138675082976,0
23.0,103649.46860561235,finance,2.1198650238750387,4,1,,-0.15403331657586652,90.99371729174614,1
32.0,42128.91493244787,tech,11.208116671337127,4,0,713.7973939389782,0.4045451930861567,53.14281721720702,1
57.0,60966.06047766235,finance,30.825367407975047,3,0,738.0823226431313,-0.26639707519250877,58.61093839143664,1
24.0,11545.45140367953,retail,5.171378557627934,0,0,773.5416087256137,-0.6490597530412794,51.016629329776706,0
58.0,24494.194367019056,retail,23.777732700137477,5,1,586.4259199180465,1.6054833827939645,3.602490683626647,1
34.0,41098.73608857707,healthcare,9.458848277791677,3,0,740.3889513979234,1.0489528663614422,49.70906618065981,0
61.0,25763.65835815326,finance,22.51736108541655,5,0,656.4344996270711,-0.7608647450481768,26.354966267699055,1
34.0,75255.01986671552,tech,10.242473022331886,5,1,478.7123843381787,0.5684443055946129,34.26881803778314,0
40.0,162491.0038747665,healthcare,8.37662992694361,1,0,509.74643664113506,-0.742678854701153,64.910159918714,0
50.0,,finance,21.245806732150943,2,1,598.5505910785051,-1.1846846436623242,49.769712947410596,0
27.0,29659.0313752943,healthcare,4.807804948620142,1,0,722.4978582874065,1.0338094413989762,9.321821266746044,0
45.0,56458.9452906684,healthcare,15.39667847289579,0,1,689.1039652272237,-1.7040996256474057,7.304127476175893,0
43.0,128884.21073934512,tech,16.025205805094267,5,0,,0.9268559135765412,18.565769561737035,1
55.0,,tech,20.063448419816584,5,0,836.0754786149354,-0.2527223125730585,19.088514657222365,1
64.0,56921.11684854395,tech,39.15931356654866,5,0,578.472830811215,-0.21154660308052864,60.830075697136486,0
50.0,146207.08856042553,retail,24.73233936458743,5,1,677.8053316653021,0.4097512196232897,17.78144640455428,0
39.0,18195.7715033914,healthcare,11.938245756665923,3,1,704.3548418251053,0.5811988119942524,88.17194232747705,0
39.0,22728.126194353816,tech,11.14442672562241,3,0,621.0981506769332,-0.8263431768289082,20.976066061341314,1
39.0,38018.7993504409,retail,14.738154066553026,5,0,682.2661396066353,0.7177256087500634,9.113144542638263,0
57.0,35869.654995405646,finance,26.17321906934757,3,1,552.0040532732525,0.1133705380252234,87.57460163596468,0
35.0,79822.50591236321,finance,13.596858136171454,3,0,792.7924973820022,-1.2560547928680381,29.5327576076733,1
29.0,56669.74967379618,other,3.914389552428563,1,0,625.4708357975653,-0.1698744835797392,42.54226298337358,0
36.0,16899.220307816504,tech,5.932891356181299,4,1,842.5120131822803,1.3812790155589258,95.90263840124423,0
22.0,66785.83203470397,tech,3.1656588935466674,4,0,,1.6765947982456966,94.43692191577739,1
26.0,34664.68303196947,healthcare,0.9094414861527547,4,0,762.2442852319347,0.7173484576086773,71.49168892649178,1
25.0,105310.49177674386,tech,0.6896951311914936,2,0,675.7357704807076,-1.19034348816837,6.893895173255471,0
55.0,33639.204896070994,healthcare,20.409845524255555,1,0,677.5404934191577,0.4906069024558882,59.33401254113975,0
53.0,33457.485762770506,,24.908854658258146,0,0,633.2776533422394,0.8508609038591928,98.90779350422578,0
51.0,67824.51362565656,tech,26.131709064292004,3,1,689.5299143493022,0.7257079833187221,94.69162284239805,1
41.0,77478.51021968058,tech,11.340046649477845,4,1,705.4398955531238,0.7849542886879182,10.600249251994287,1
52.0,64142.318389547916,finance,27.85265029408803,4,0,,0.3632630792475308,39.596730309036865,0
28.0,17830.069514169205,tech,4.349950642207837,5,1,,-0.0724123388305437,31.553674590283933,0
60.0,67698.5921969684,tech,19.074022488884722,2,0,,-0.6083674959040184,12.972810690490554,0
43.0,26355.049539699594,retail,13.313411294156667,4,1,850.0,-1.8979355185014963,69.47983112487609,1
62.0,56453.11033251203,finance,34.4684976727724,4,0,672.8215384070705,0.33964176671335083,27.384836436023676,0
28.0,20863.559232505086,finance,2.7781706019497685,1,1,803.6185721357248,0.18605284365218855,34.48658031252978,1
43.0,64073.95797555845,tech,8.083732980095373,5,0,664.3502135353849,0.5575758428248162,9.035887670141795,0
51.0,30213.395282265596,finance,19.902684746435135,0,0,700.7430113227927,-1.3375436932928941,49.79675587786656,0
43.0,22706.788459539952,tech,18.30518326256299,3,0,574.2908742683785,0.6450166893150603,15.816786365205648,0
41.0,75229.00060130346,healthcare,14.540006983711933,5,0,644.2341926505708,2.054545094620777,43.20904235794891,0
29.0,56669.232911139734,tech,2.5995001215286573,3,0,696.8427736631397,0.07845013077791134,14.33422221033015,1
38.0,33915.04225079345,retail,14.59655544215283,5,1,806.8803064767893,-0.06166531920654083,95.38498899501458,0
32.0,117091.07261603887,other,8.950648881097237,0,1,697.7586222141017,0.309002356085701,14.49825331971426,0
34.0,37631.944146621645,tech,6.293857132594991,3,0,790.69762889544,2.032337024710338,52.188715385063325,1
51.0,49974.322594163845,tech,23.040219971961587,4,1,731.2583288162336,-1.023647761699891,19.69798253189875,1
49.0,57604.04492479466,tech,24.00026353664852,3,1,810.1921071571749,0.20320693339390494,7.6361803472609235,0
48.0,33799.471306283136,healthcare,22.124320653244446,5,1,675.2766226155956,-0.7996574222976441,20.230861884209816,0
37.0,65035.05921713356,tech,8.86260778911586,2,1,850.0,-0.547004720844995,5.477410739043609,0
63.0,35593.865753610764,retail,40.0,4,1,641.1683037668702,-0.04959030788193934,13.939738312098882,0
25.0,38292.79382451779,retail,3.3357465480332777,2,0,618.6830532641865,1.3473232416135588,49.348415776321694,1
36.0,111033.31649716647,retail,3.236891792350372,5,1,583.1957720248772,1.8009906006887368,65.18155210575742,0
27.0,26255.962064378422,healthcare,1.3121668402915696,0,1,,0.4481421446267063,8.733981507178346,1
36.0,11525.667703821235,other,12.089147804475664,1,0,745.5558058094318,-0.3765947230234853,44.10186239042685,0
63.0,128870.35745039799,tech,21.081176615714963,0,0,653.2703413295753,2.4927388666385184,58.1247022853352,1
37.0,226295.46045453651,finance,10.604674696367141,4,0,779.9218157498796,-0.4275544813295202,23.42256762110615,1
61.0,38439.407169290345,finance,23.80459112550184,1,1,735.0153748094226,-0.5711359143597373,37.20784115160254,1
43.0,15335.062859513546,other,16.348216483840844,1,0,,-1.7749430445787269,7.183486973360864,0
52.0,40688.85960901657,healthcare,20.786756694806492,5,1,556.1733733808071,1.3960915692447435,22.013108023309492,1
41.0,41285.483584113616,retail,10.76515210730317,2,1,658.7711913348596,0.968245592371294,46.675292591894,0
33.0,43741.19854297916,tech,6.127037312354281,0,1,642.998289284574,2.417805536116446,99.04421789253223,0
54.0,25133.758329502947,,17.345433726328746,0,0,522.1053858873119,-1.3895233522181258,99.62650629391334,0
63.0,69406.56131611999,finance,30.914020678870354,1,1,764.8261763823755,1.4581708074791095,97.9621681124288,1
33.0,67151.35800297259,finance,8.817998476096085,5,1,658.3682755357313,0.07013551836612739,42.30863863003276,0
55.0,19997.381682850362,other,29.063814073745377,3,0,739.170496398925,0.8061002168001363,8.068037841466502,1
33.0,,finance,6.351402292015162,5,1,850.0,-1.647777141104471,32.35734372493335,0
52.0,167981.81175603077,finance,9.079100596785963,1,0,651.7405046537914,1.4680818226652972,23.77143753709773,1
55.0,54348.71229597002,healthcare,18.04067836468372,2,1,646.3077613874276,0.7865167513318304,1.4126574909854583,0
41.0,40038.82561718561,tech,17.60957788555566,0,0,689.4931335779197,-0.038910034786217525,9.52336102883754,1
53.0,45017.11687172557,finance,20.515040013554486,2,0,758.9797882386728,0.6451126876611214,45.31919350490661,0
33.0,70909.10043315627,tech,5.988377607746074,3,0,634.662957975188,-0.7654953010422492,33.9662463804297,1
25.0,17354.32504940329,tech,4.537251242909781,4,0,629.5230722294295,-0.5794400855816993,18.035372163448304,0
26.0,54102.43222576515,retail,3.0875935422935035,2,0,764.5751416193093,-0.46344461362539624,71.60999706587471,1
41.0,38782.39285898634,healthcare,17.348279106116276,4,1,710.2911459070428,-1.852727861690278,35.71155958966186,1
60.0,148552.6927728568,finance,19.96871379170915,3,0,,0.8617584942033671,85.18678557465444,1
27.0,44156.541469748685,finance,4.70495171453981,1,0,581.9686560424714,1.1915936141825663,24.097716026311733,0
41.0,133350.00494215803,finance,13.501915459717992,5,1,800.0988691061768,-0.7013441497638416,53.839349008662474,1
52.0,25279.66461423446,healthcare,22.714178539090817,2,1,,0.3482030159448188,18.413921714918246,0
30.0,69727.87883636256,other,8.956010491093199,0,0,,-0.2655404746292363,49.5300616385842,0
53.0,59375.68975968804,other,29.575731439472378,5,1,666.3672274212014,0.3282739620810305,15.24665089783862,0
35.0,29102.275654311827,finance,9.464948994564327,5,0,681.0589338241336,-0.6275772412110292,16.157862437152193,0
56.0,,finance,18.271892981261004,0,1,,-0.8834251560876358,61.22233770420157,0
46.0,101469.27295238197,finance,21.49943468994261,5,0,571.3389284112968,1.0520748860237426,26.378604217576672,1
45.0,40365.2674431866,healthcare,22.689608386888413,5,1,612.7240689063633,-0.06387058512449259,17.236722656424732,0
29.0,17762.102801064193,finance,3.6436165941564136,4,1,701.8364603890711,2.0221089508534758,92.97682501350731,1
41.0,48506.947016104896,,19.311666946576818,1,1,672.013233560364,0.046309964794139964,4.300325074005107,0
58.0,28525.28434986227,healthcare,31.237875712895836,3,1,725.7487346109368,-0.9260780403504922,56.51481126958872,1
22.0,39918.51126630108,finance,5.14503487393946,3,1,581.6394082112322,1.2269408764359389,54.826384183326525,0
54.0,46678.89144664728,finance,30.19607350916334,3,0,708.5702941017057,0.6308001641460198,25.06088744030598,1
43.0,17616.807032605197,finance,9.92983304418555,3,1,767.3266895501978,0.7268728636964236,45.27717451128178,1
52.0,18594.200247149223,tech,21.061828318485187,3,1,,1.1906006788679186,8.773778308263546,0
50.0,,tech,20.677384726017507,3,1,691.1289391809273,-0.6527962938457945,72.12701459238856,0
40.0,35823.83676687064,retail,8.540647599341668,4,0,672.3293117947223,-0.12725330898528756,22.16971483768232,0
35.0,10521.2615142716,finance,3.1605068864303645,3,0,613.2119077782799,-0.17144983148779322,19.338535982655593,0
48.0,,tech,24.970017873387732,0,1,,-1.2907465369156184,31.487847827750304,0
28.0,57723.62725474089,healthcare,3.7874074884272235,0,0,780.7764682304324,-0.2635901501582435,90.2369920263142,1
47.0,31941.93829967396,retail,17.16990545304298,5,0,670.47771947199,1.3363794578768242,79.64666482835426,0
26.0,22245.652458197,tech,7.5560716104946115,5,0,608.8156808521272,0.237338103793847,94.68922911337576,0
49.0,80941.72560729136,retail,17.89941867214212,3,1,640.6202328987691,-1.3460613278449878,65.19623460330854,0
,60452.32842731347,other,12.940647629654343,1,0,,-1.555839411664935,66.29215110320877,0
25.0,204753.3513539547,healthcare,3.4899094441419067,4,0,650.1188802255323,1.6647760587482714,48.003099942621695,1
54.0,63077.10583980113,healthcare,25.250844003397777,0,0,718.8242626450512,-0.09031901025512999,90.51863233669755,1
39.0,61859.55699231904,tech,10.171314261112366,2,1,721.8275008599225,-0.6474102057016173,51.0877149270329,1
55.0,44348.90253722182,other,20.090973876302577,1,1,751.1186544323718,-0.2739917648970031,35.50600707950247,0
23.0,80022.69175077027,finance,1.0845869864847757,0,0,793.8847577812027,-1.477307754317332,64.03750099176652,1
29.0,71328.4910638213,other,5.422574362640302,4,0,759.6686979497889,1.4230951495116198,54.61394934009635,1
43.0,103884.5021905299,healthcare,16.525336886227873,3,1,605.2608748681632,-0.3930529375860296,12.401981530989548,0
30.0,35853.85059679533,tech,3.7862361481052362,1,0,,1.367401527738422,39.27254139124295,0
36.0,37750.557252869025,tech,10.775550481703588,3,1,673.938281883214,0.05165171444731515,31.332541109447998,1
50.0,36773.69642228601,healthcare,31.4902497618971,0,0,643.9059714208469,1.4295319745684398,84.68337750111317,1
28.0,78785.24662195767,,3.966445096701931,2,1,588.9338618431245,0.2566944990430854,37.88425569731088,0
51.0,120454.17440379743,tech,29.420389486840254,3,0,644.6646564661604,0.853232662869076,82.15552326388926,1
26.0,,retail,5.033229176213685,2,1,642.0389653104769,0.7190930460883368,44.23895939009456,0
29.0,37992.18513908347,,7.546414900852341,4,0,626.2521808191035,0.6232910662519707,75.350056344561,1
47.0,59186.356768578225,finance,23.267567733055294,1,1,654.7368411075995,0.3479344771827106,13.528192851118991,1
56.0,42300.031088730175,finance,19.853512621498922,0,1,,-0.2328507161155849,92.46502196584623,0
29.0,86788.74200938668,tech,5.511611444792596,3,1,695.9390432999392,1.9154346915728602,48.05598907989182,1
34.0,12694.620824925665,retail,6.693903663261185,5,0,850.0,-0.9069369850959007,25.97982456263064,0
61.0,29851.10008318966,finance,30.042719104898335,2,0,693.6406548815719,0.004307642343159692,24.148960636480687,1
,30654.973619125944,retail,11.054010779808161,0,1,,0.01488587520759545,26.50772885749719,0
